age,stem_interest_score,creativity_score,social_skills_score,analytical_skills_score,problem_solving_score,technical_aptitude_score,communication_score,annual_salary_expectation,job_growth_interest,leadership_potential_score,work_life_balance_score,global_mobility_score,education_level_Associate Degree,education_level_Bachelor's,education_level_High School,education_level_Master's,education_level_PhD,education_level_Professional Degree,gender_Female,gender_Male,gender_Non-Binary,gender_Prefer Not to Say,career_category_Arts and Performance,career_category_Business,career_category_Creative,career_category_Culinary and Hospitality,career_category_Education,career_category_Engineering,career_category_Finance and Economics,career_category_Healthcare,career_category_Media and Communication,career_category_Science,career_category_Social Sciences,career_category_Technology,work_environment_preference_Flexible,work_environment_preference_Hybrid,work_environment_preference_On-site,work_environment_preference_Remote,work_environment_preference_Travel-based,specific_career
1.4786796148586556,1.0880537660735543,-1.6105897752702,0.44575636412123415,-0.17124844244221468,-0.10336255804339574,0.049002493226407304,-0.6004979659117712,-0.1385114006292809,-0.44852492157967827,0.9667035378969281,0.019397095225894972,-1.1018459919622459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Interior Designer
-1.697982771763692,1.5386848528664632,-1.407140645736326,-0.26668031579169194,-0.473976899073807,0.6014965810737705,-1.6019237716755206,0.4702083081610267,-0.6224647005395688,0.5040381824772165,2.0372218649903173,-1.3646451116957896,0.19614665862079952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,International Relations Specialist
1.4786796148586556,-0.06355901128610195,2.4075305330238153,0.44575636412123415,-1.1298885551089237,-0.30475088350544327,-0.0010255754069844513,0.11330621680342742,0.3575601105814835,-0.5014450940272835,1.2725659170664678,-0.9545585318671422,-1.351459963228216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Stage Designer
1.251775158671345,-0.31390961505994025,0.47476380245201044,0.49664469840072883,0.0810252714174456,-1.4123866735467046,0.2991428363933661,-0.6004979659117712,-0.6952256451496794,0.2394373202391902,-0.46065423156092417,0.6345269649688658,0.4956834241399638,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cryptocurrency Analyst
1.251775158671345,-0.31390961505994025,1.6445962972717871,0.3948680298417394,0.43420847082097,0.047678686053139886,-0.5513343303742938,0.6741523603653692,-0.20452852189307086,0.9803197345056639,-0.256745978781231,-0.4419503070813332,-0.40292687241752906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nutritional Consultant
-0.10965157845251822,0.7375629207901807,-0.8985178219016404,-1.4880003384995653,-0.2721579279860788,-0.6571804530640264,-1.4518395657753453,0.0623202037523418,-0.844106526841248,1.2449205967436903,-0.5626083579507708,-0.9545585318671422,-0.0035445183919766755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fashion Designer
0.5710617901094134,-1.0148913056266875,-0.6442064099842977,-0.47023365290967084,-0.12079369967028263,1.2560086388254248,0.049002493226407304,-0.7534560050650281,0.9584321868982879,0.8744793896104534,0.609864095532465,0.12191874018305679,-0.2531584896579469,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,AI Research Scientist
1.705584071045966,-0.41404985656947557,-0.23730815091654928,0.3948680298417394,-1.7858002111440405,2.5146856729632217,0.24911476775997432,-1.4162741747291412,-0.754059690205511,1.2449205967436903,-0.3077230419761543,-0.031863727252685936,0.14622386436760548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nurse Practitioner
0.23070510582844758,-0.5642602188337785,1.2885603205875074,0.649309701239213,0.7369369274525623,-0.6571804530640264,-0.4012501244741185,0.5211943212121124,0.7158870920633774,-0.44852492157967827,-1.123356053094927,0.6857877874474467,-0.10339010689836477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Network Security Specialist
1.705584071045966,-0.7144705810980816,-0.23730815091654928,-0.012238644394218342,0.38375372804903796,-0.35509796487095513,-0.2511659185739432,-1.5182462008313122,1.91104245177242,0.2394373202391902,-2.09192025379847,0.8395702548831895,0.8950657781655162,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Product Manager
0.5710617901094134,0.4371421962615747,0.627350649602416,-1.2335586671020915,-1.7858002111440405,-0.5564862903330027,-0.10108171267376796,0.8271103995186261,-0.055053356918110065,-0.6602056113700994,1.986244801795394,-0.7495152419528186,1.1446797494314864,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Chemical Engineer
0.23070510582844758,-0.8146108226076169,0.16959010815119913,-0.47023365290967084,-0.8271600984773314,1.0546203133633774,0.7994235227272837,0.0623202037523418,0.2572812661099498,0.5569583549248218,-1.78605787462893,-0.9032977093885614,-0.10339010689836477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Marine Biologist
-0.7903649470144498,1.3884744906021602,0.06786554338426204,-1.0808936642636076,1.6451222973473394,0.047678686053139886,0.9995357972608506,0.31725026900776987,-0.3907717352274732,0.7686390447152428,1.0176806010918513,0.6857877874474467,-0.303081283911141,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Environmental Scientist
-0.22310380654617348,-1.2151717886457583,1.8480454268056614,1.3108580468726443,1.0901201268560867,-2.117245812663871,1.2997042090612012,-1.4672601877802267,0.02098906495247068,-0.5543652664748888,-0.1547918523913844,-0.18564619468842866,0.5456062183931578,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Educational Consultant
1.0248707024840344,0.9879135245640189,-1.508865210503263,1.1073047097546656,2.099214982294728,-0.2040567207744195,-0.9015308108080361,-0.03965182234982943,-0.8216529540904717,0.29235749268679545,1.1706117906766214,1.3521784796689986,-0.053467312645170725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marine Biologist
-0.33655603463982875,-0.7645407018528492,-1.5597274928867315,0.7510863697982024,-1.3821622689685842,0.047678686053139886,0.4492270422935414,-1.6202182269334835,-1.8132275316322342,0.6098785273724271,-0.5626083579507708,0.8908310773617704,-0.4528496666707231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Investment Banker
1.3652273867650002,1.6888952151307663,0.5764883672189476,-0.9282286614251233,1.9983054967508638,-0.5564862903330027,-0.35122205584072674,0.3682362820588555,0.2497881290584824,0.0806768028963744,1.5784282962360077,0.8908310773617704,0.3958378356335757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Opera Singer
-0.45000826273348404,0.387072075506807,1.1868357558205702,0.03864968988527638,-0.37306741352994294,2.3132973475011744,-0.6513904676410773,-0.5495119528606857,0.5241661371603162,-0.02516354199883613,-0.4096771683660009,0.583266142490285,-0.4528496666707231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Composer
-0.33655603463982875,1.738965335885534,0.525626084835479,-0.5720103214686603,-0.32261267075801087,1.0546203133633774,-0.7514466049078607,-1.5182462008313122,-1.0246911297816113,1.5095214589817165,-1.4292184322644668,-1.7747316915244369,-1.301537168975022,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Zoologist
0.5710617901094134,-0.21376937355040493,1.4411471677379128,-0.21579198151219722,0.03057052864551355,-0.002668395312371992,-0.9515588794414278,0.11330621680342742,-0.23473361573157203,0.398197837582006,1.4254971066512376,0.48074449753312315,0.04637827586121737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Educational Consultant
0.003800649641137058,-0.41404985656947557,0.5764883672189476,0.8528630383571919,-0.07033895689835057,-0.5061392089674908,-1.101643085341603,0.3682362820588555,0.7177991339316829,1.5095214589817165,-1.0214019267050805,0.1731795626616377,0.14622386436760548,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Psychologist
0.003800649641137058,-0.7144705810980816,-2.526110858172634,-1.691553675617544,1.241484355171883,0.7525378251703061,1.5998726208615517,0.2662642559566843,0.7222691777589376,0.3452776651344007,0.7118182219223116,-1.3133842892172087,-1.6010739344941862,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Actuary
-1.697982771763692,-0.2638394943051726,-1.2036915162024517,-0.9282286614251233,1.3928485834876791,0.1987199301496755,-0.9515588794414278,-0.6004979659117712,1.3600126560496866,-1.9832099225602309,-0.766516610730464,-0.031863727252685936,0.14622386436760548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fashion Designer
0.797966246296724,1.0379836453187867,2.4075305330238153,-0.7755636585866391,0.6360274419086982,1.608438208384008,0.5993112481937166,2.5606348432555373,-0.14887260048320647,0.0806768028963744,-0.256745978781231,-0.4419503070813332,-1.8506879057601564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Robotics Engineer
0.9114184743903793,0.7375629207901807,0.42390152006854187,0.29309136128275,-0.473976899073807,-0.5564862903330027,0.7994235227272837,-0.5495119528606857,-0.23370007958654204,1.2449205967436903,0.3040017163629252,0.1731795626616377,2.1930584287485613,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Corporate Treasurer
0.797966246296724,0.837703162299716,-0.949380104285109,1.4635230497111285,-0.8271600984773314,1.6587852897495199,0.4492270422935414,1.2859845169783966,0.7780542911869307,-0.02516354199883613,0.3549787795578485,0.6857877874474467,0.69537460115274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cryptocurrency Analyst
-1.697982771763692,1.5386848528664632,0.8816620615197589,0.24220302700325524,-0.5244316418457391,0.40010825561172303,0.9995357972608506,0.21527824290559866,-0.2879348887969902,1.1390802518484797,0.6608411587273884,1.9673083494119694,-1.251614374721828,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Art Director
0.5710617901094134,0.23686171324250405,-0.33903271568348636,0.7510863697982024,0.5351179563648342,-0.10336255804339574,0.19908669912658258,-1.6202182269334835,0.25518835541626406,-1.2952476807413624,-0.5116312947558475,-1.2108626442600467,-1.201691580468634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Community Development Manager
1.705584071045966,-0.16369925279563727,-1.0002423866685775,1.921518058226581,0.4846632135929021,0.9539261506323536,-0.9515588794414278,-0.1926098615030863,-0.12908038330588237,-0.6602056113700994,-0.5626083579507708,-0.13438537220984775,-0.7024636379366934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Pharmacist
-0.6769127189207945,1.0379836453187867,1.3394226029709757,2.3795130667420334,-0.7767053557053993,1.1049673947288892,0.3991989736601496,-0.2435958745541719,-0.14959607578472744,-0.7131257838177045,0.9157264747020047,0.07065791770447588,-0.10339010689836477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nurse Practitioner
0.11725287773479233,0.33700195475203937,0.3221769553016048,-1.2335586671020915,0.38375372804903796,2.5146856729632217,1.5998726208615517,-0.8044420181161137,-0.1392865527380534,1.615361803876927,-1.837034937823853,0.07065791770447588,1.0947569551782923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Forensic Scientist
-0.22310380654617348,-1.3653821509100612,-0.8476555395181719,0.3948680298417394,-0.01988421412641851,-0.30475088350544327,-0.9015308108080361,1.6428866083359959,-0.0812276597909943,0.5040381824772165,-0.8684707371203105,0.2757012076187995,-0.5027724609239171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Credit Analyst
-1.697982771763692,0.08665135097820105,-2.2717994462552915,0.34397969556224467,-0.7262506129334673,-2.5200224635879658,1.0995919345276342,-1.31430214862697,-1.8794771985286558,0.45111801002961127,0.9667035378969281,-0.9545585318671422,-0.4528496666707231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Securities Trader
1.705584071045966,-1.3153120301552934,-0.8985178219016404,-0.36845698435068136,0.6864821846806303,-1.0599571039881215,1.0495638658942423,-0.49852593980959997,-1.1106038218372283,1.615361803876927,-1.5311725586543135,-0.8520368869099805,-1.351459963228216,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Technical Writer
0.23070510582844758,-0.7144705810980816,-0.5424818452173605,-0.6737869900276497,0.0810252714174456,-0.405445046236467,0.3991989736601496,1.0310544517229685,-0.3343406617088363,-1.1894073358461519,0.5588870323375417,1.8647867044548077,2.0432900459889796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Real Estate Appraiser
1.705584071045966,-0.46411997732424326,-0.6442064099842977,0.8528630383571919,-0.07033895689835057,0.40010825561172303,-1.0015869480748196,-1.0083860703204561,0.39647274644186226,-0.0780837144464414,-0.4096771683660009,0.37822285257596133,-0.8023092264430814,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Graphic Designer
-0.10965157845251822,-1.3153120301552934,0.5764883672189476,-1.0300053299841128,0.5351179563648342,0.09802576741865177,1.349732277694593,-0.8554280311671993,1.0182222528882723,-0.5014450940272835,-1.3272643058746203,-0.595732774517076,0.34591504138038165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Film Director
0.5710617901094134,-0.11362913204086961,-0.03385902138267507,0.3948680298417394,-1.0794338123369918,1.4573969642874725,-0.2511659185739432,0.11330621680342742,-0.1480457715671825,1.562441631429322,-0.05283772600153783,0.6857877874474467,0.34591504138038165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Choreographer
-1.0172694032017604,0.1367214717329687,1.3902848853544443,0.24220302700325524,0.2828442425051738,0.802884906535818,-1.4018114971419535,1.7448586344381671,-0.8086562370667197,1.0861600794008743,-1.0723789899000038,0.9420918998403514,0.7452973954059341,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Choreographer
1.1383229305776899,-0.36397973581470794,1.6445962972717871,0.24220302700325524,0.6360274419086982,-0.25440380213993136,0.7493954540938919,0.41922229510994113,-1.9997032905992682,-0.6072854389224941,1.1706117906766214,-0.4932111295599141,0.9449885724187103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Film Director
0.11725287773479233,0.7876330415449483,-0.8476555395181719,2.532178069580518,0.9387558985402906,0.8532319879013299,-0.1511097813071597,-0.4475399267585144,-0.475676729541686,0.5040381824772165,1.2725659170664678,2.0698299943691314,-0.9021548149494696,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Automotive Engineer
-1.244173859389071,2.139526301923675,-0.33903271568348636,-2.251325352691986,0.6864821846806303,0.7021907438047943,-0.501306261740902,0.8271103995186261,0.6071590896062236,-0.18392405934165193,-0.9704248635101571,-0.39068948460275227,0.3958378356335757,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Urban Planner
1.4786796148586556,0.1367214717329687,-1.3562783633528575,-1.2335586671020915,-0.12079369967028263,1.8098265338460555,-1.8020360462090876,0.4702083081610267,-0.10308694925837837,-0.02516354199883613,0.25302465316800193,0.583266142490285,-0.10339010689836477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Fashion Designer
-0.45000826273348404,-0.21376937355040493,-0.28817043330001785,1.4635230497111285,-1.7858002111440405,-0.9089158598915857,0.7493954540938919,2.1017607257957667,-0.4111323972845638,0.027756630448769137,-0.8684707371203105,1.0446135447975131,-1.1517687862154398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Geologist
1.5921318429523108,0.8877732830544837,1.1868357558205702,-0.36845698435068136,-0.9280695840211955,0.7525378251703061,0.7994235227272837,-0.09063783540091505,-1.161789699419838,0.398197837582006,-1.0723789899000038,0.3269620300973804,0.3958378356335757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pastry Chef
